4,1,3,1,1,1,5,1,3,6,1,1,1,1,3,7,1,1,1,3,5,3,1,1,4,1,3,7,1,1,5,3,3,3,1,1,2,2,5,2,1,1,1,1,5,3,1,1,4,1,3,1,1,1,2,2,5,2,1,1,1,1,5,3,1,1,1,1,3,7,1,1,5,3,3,3,1,1,5,1,3,6,1,1,1,3,5,3,1,1,4,1,3,7,1,1,1,3,5,3,1,1,5,1,3,6,1,1,4,1,3,7,1,1,2,2,5,2,1,1,4,1,3,1,1,1,5,3,3,3,1,1,1,1,3,7,1,1,1,1,5,3,1,1,2,2,5,2,1,1,1,1,3,7,1,1,5,1,3,6,1,1,4,1,3,1,1,1,5,3,3,3,1,1,1,1,5,3,1,1,1,3,5,3,1,1,4,1,3,7,1,1
3,2,3,6,1,1,4,3,5,3,1,1,5,3,3,6,1,1,6,3,3,4,1,1,1,2,5,5,1,1,2,4,5,4,1,9,3,2,5,4,1,1,6,1,5,9,1,1,3,2,3,6,1,1,3,2,5,4,1,1,6,1,5,9,1,1,5,3,3,6,1,1,2,4,5,4,1,9,4,3,5,3,1,1,6,3,3,4,1,1,1,2,5,5,1,1,6,3,3,4,1,1,4,3,5,3,1,1,1,2,5,5,1,1,3,2,5,4,1,1,3,2,3,6,1,1,2,4,5,4,1,9,5,3,3,6,1,1,6,1,5,9,1,1,3,2,5,4,1,1,5,3,3,6,1,1,4,3,5,3,1,1,3,2,3,6,1,1,2,4,5,4,1,9,6,1,5,9,1,1,6,3,3,4,1,1,1,2,5,5,1,1
5,3,5,6,1,1,5,4,5,1,1,1,5,4,5,4,1,1,3,4,5,6,1,1,3,2,3,2,1,1,4,4,3,1,1,1,1,4,3,8,1,1,1,3,3,2,1,1,5,3,5,6,1,1,1,4,3,8,1,1,1,3,3,2,1,1,5,4,5,4,1,1,4,4,3,1,1,1,5,4,5,1,1,1,3,4,5,6,1,1,3,2,3,2,1,1,3,4,5,6,1,1,5,4,5,1,1,1,3,2,3,2,1,1,1,4,3,8,1,1,5,3,5,6,1,1,4,4,3,1,1,1,5,4,5,4,1,1,1,3,3,2,1,1,1,4,3,8,1,1,5,4,5,4,1,1,5,4,5,1,1,1,5,3,5,6,1,1,4,4,3,1,1,1,1,3,3,2,1,1,3,4,5,6,1,1,3,2,3,2,1,1
2,6,5,4,1,1,4,6,3,8,1,1,4,5,5,2,1,1,2,5,3,4,1,9,3,5,5,6,1,1,1,6,5,2,1,1,4,5,3,8,1,1,1,5,3,1,1,1,2,6,5,4,1,1,4,5,3,8,1,1,1,5,3,1,1,1,4,5,5,2,1,1,1,6,5,2,1,1,4,6,3,8,1,1,2,5,3,4,1,9,3,5,5,6,1,1,2,5,3,4,1,9,4,6,3,8,1,1,3,5,5,6,1,1,4,5,3,8,1,1,2,6,5,4,1,1,1,6,5,2,1,1,4,5,5,2,1,1,1,5,3,1,1,1,4,5,3,8,1,1,4,5,5,2,1,1,4,6,3,8,1,1,2,6,5,4,1,1,1,6,5,2,1,1,1,5,3,1,1,1,2,5,3,4,1,9,3,5,5,6,1,1
1,9,3,3,1,1,2,7,5,4,1,1,4,9,3,4,1,1,2,6,3,9,1,1,6,9,3,3,1,1,3,6,5,9,1,1,3,8,5,8,1,1,2,8,3,4,1,9,1,9,3,3,1,1,3,8,5,8,1,1,2,8,3,4,1,9,4,9,3,4,1,1,3,6,5,9,1,1,2,7,5,4,1,1,2,6,3,9,1,1,6,9,3,3,1,1,2,6,3,9,1,1,2,7,5,4,1,1,6,9,3,3,1,1,3,8,5,8,1,1,1,9,3,3,1,1,3,6,5,9,1,1,4,9,3,4,1,1,2,8,3,4,1,9,3,8,5,8,1,1,4,9,3,4,1,1,2,7,5,4,1,1,1,9,3,3,1,1,3,6,5,9,1,1,2,8,3,4,1,9,2,6,3,9,1,1,6,9,3,3,1,1
5,9,3,1,1,1,4,7,3,6,1,1,6,9,3,3,1,1,1,9,3,6,1,1,6,11,5,5,1,1,1,7,5,1,1,1,2,10,3,7,1,1,6,9,5,2,1,1,5,9,3,1,1,1,2,10,3,7,1,1,6,9,5,2,1,1,6,9,3,3,1,1,1,7,5,1,1,1,4,7,3,6,1,1,1,9,3,6,1,1,6,11,5,5,1,1,1,9,3,6,1,1,4,7,3,6,1,1,6,11,5,5,1,1,2,10,3,7,1,1,5,9,3,1,1,1,1,7,5,1,1,1,6,9,3,3,1,1,6,9,5,2,1,1,2,10,3,7,1,1,6,9,3,3,1,1,4,7,3,6,1,1,5,9,3,1,1,1,1,7,5,1,1,1,6,9,5,2,1,1,1,9,3,6,1,1,6,11,5,5,1,1
1,10,5,6,1,1,2,9,5,3,1,9,2,11,5,2,1,1,2,10,5,1,1,1,4,12,5,1,1,1,1,9,5,1,1,1,1,11,3,6,1,1,2,11,5,4,1,1,1,10,5,6,1,1,1,11,3,6,1,1,2,11,5,4,1,1,2,11,5,2,1,1,1,9,5,1,1,1,2,9,5,3,1,9,2,10,5,1,1,1,4,12,5,1,1,1,2,10,5,1,1,1,2,9,5,3,1,9,4,12,5,1,1,1,1,11,3,6,1,1,1,10,5,6,1,1,1,9,5,1,1,1,2,11,5,2,1,1,2,11,5,4,1,1,1,11,3,6,1,1,2,11,5,2,1,1,2,9,5,3,1,9,1,10,5,6,1,1,1,9,5,1,1,1,2,11,5,4,1,1,2,10,5,1,1,1,4,12,5,1,1,1
5,10,5,5,1,1,1,12,5,1,1,1,2,12,5,4,1,1,6,10,3,5,1,1,6,12,3,3,1,1,4,10,3,6,1,1,5,12,5,7,1,1,6,11,3,7,1,1,5,10,5,5,1,1,5,12,5,7,1,1,6,11,3,7,1,1,2,12,5,4,1,1,4,10,3,6,1,1,1,12,5,1,1,1,6,10,3,5,1,1,6,12,3,3,1,1,6,10,3,5,1,1,1,12,5,1,1,1,6,12,3,3,1,1,5,12,5,7,1,1,5,10,5,5,1,1,4,10,3,6,1,1,2,12,5,4,1,1,6,11,3,7,1,1,5,12,5,7,1,1,2,12,5,4,1,1,1,12,5,1,1,1,5,10,5,5,1,1,4,10,3,6,1,1,6,11,3,7,1,1,6,10,3,5,1,1,6,12,3,3,1,1
7,1,5,3,1,1,2,12,3,9,1,1,11,3,3,6,1,1,2,11,5,6,1,1,12,4,5,4,1,1,4,12,3,7,1,1,7,1,5,3,1,1,6,12,3,7,1,1,7,1,5,3,1,1,7,1,5,3,1,1,6,12,3,7,1,1,11,3,3,6,1,1,4,12,3,7,1,1,2,12,3,9,1,1,2,11,5,6,1,1,12,4,5,4,1,1,2,11,5,6,1,1,2,12,3,9,1,1,12,4,5,4,1,1,7,1,5,3,1,1,7,1,5,3,1,1,4,12,3,7,1,1,11,3,3,6,1,1,6,12,3,7,1,1,7,1,5,3,1,1,11,3,3,6,1,1,2,12,3,9,1,1,7,1,5,3,1,1,4,12,3,7,1,1,6,12,3,7,1,1,2,11,5,6,1,1,12,4,5,4,1,1
12,1,5,8,1,1,9,1,3,1,1,1,8,4,5,6,1,1,12,2,5,2,1,1,8,5,3,4,1,1,11,1,5,4,1,1,10,2,5,5,1,1,11,1,3,8,1,1,12,1,5,8,1,1,10,2,5,5,1,1,11,1,3,8,1,1,8,4,5,6,1,1,11,1,5,4,1,1,9,1,3,1,1,1,12,2,5,2,1,1,8,5,3,4,1,1,12,2,5,2,1,1,9,1,3,1,1,1,8,5,3,4,1,1,10,2,5,5,1,1,12,1,5,8,1,1,11,1,5,4,1,1,8,4,5,6,1,1,11,1,3,8,1,1,10,2,5,5,1,1,8,4,5,6,1,1,9,1,3,1,1,1,12,1,5,8,1,1,11,1,5,4,1,1,11,1,3,8,1,1,12,2,5,2,1,1,8,5,3,4,1,1
