1,1,1,1,2,2
1,1,2,2,3,3
1,1,3,2,4,4
1,1,4,2,1,1
1,1,5,2,2,2
1,1,6,1,1,1
1,1,7,1,3,3
1,1,8,1,4,4
1,2,1,2,7,3
1,2,2,1,5,1
1,2,3,2,6,2
1,2,4,2,8,4
1,2,5,1,6,2
1,2,6,2,5,1
1,2,7,1,8,4
1,2,8,1,7,3
1,3,1,2,9,1
1,3,2,1,12,4
1,3,3,1,11,3
1,3,4,1,10,2
1,3,5,2,12,4
1,3,6,2,10,2
1,3,7,1,9,1
1,3,8,2,11,3
1,4,1,2,16,4
1,4,2,2,14,2
1,4,3,2,15,3
1,4,4,2,13,1
1,4,5,1,14,2
1,4,6,1,16,4
1,4,7,1,15,3
1,4,8,1,13,1
1,5,1,1,19,3
1,5,2,1,17,1
1,5,3,1,18,2
1,5,4,2,20,4
1,5,5,2,17,1
1,5,6,2,19,3
1,5,7,1,20,4
1,5,8,2,18,2
1,6,1,2,21,1
1,6,2,1,23,3
1,6,3,1,24,4
1,6,4,1,21,1
1,6,5,1,22,2
1,6,6,2,24,4
1,6,7,2,23,3
1,6,8,2,22,2
1,7,1,2,27,3
1,7,2,1,28,4
1,7,3,2,25,1
1,7,4,2,28,4
1,7,5,2,26,2
1,7,6,1,27,3
1,7,7,1,26,2
1,7,8,1,25,1
1,8,1,1,32,4
1,8,2,2,31,3
1,8,3,1,29,1
1,8,4,1,30,2
1,8,5,2,32,4
1,8,6,2,30,2
1,8,7,1,31,3
1,8,8,2,29,1
1,9,1,2,34,2
1,9,2,2,33,1
1,9,3,1,35,3
1,9,4,1,36,4
1,9,5,2,35,3
1,9,6,1,33,1
1,9,7,2,36,4
1,9,8,1,34,2
1,10,1,2,39,3
1,10,2,2,38,2
1,10,3,2,40,4
1,10,4,1,38,2
1,10,5,1,40,4
1,10,6,2,37,1
1,10,7,1,39,3
1,10,8,1,37,1
1,11,1,1,42,2
1,11,2,1,43,3
1,11,3,2,44,4
1,11,4,1,41,1
1,11,5,2,42,2
1,11,6,2,43,3
1,11,7,1,44,4
1,11,8,2,41,1
1,12,1,2,46,2
1,12,2,2,45,1
1,12,3,2,48,4
1,12,4,1,47,3
1,12,5,1,46,2
1,12,6,1,48,4
1,12,7,1,45,1
1,12,8,2,47,3
1,13,1,2,50,2
1,13,2,2,51,3
1,13,3,2,52,4
1,13,4,2,49,1
1,13,5,1,52,4
1,13,6,1,49,1
1,13,7,1,51,3
1,13,8,1,50,2
1,14,1,2,56,4
1,14,2,2,54,2
1,14,3,1,56,4
1,14,4,1,55,3
1,14,5,2,53,1
1,14,6,2,55,3
1,14,7,1,53,1
1,14,8,1,54,2
1,15,1,2,60,4
1,15,2,2,58,2
1,15,3,1,60,4
1,15,4,1,57,1
1,15,5,1,59,3
1,15,6,2,57,1
1,15,7,1,58,2
1,15,8,2,59,3
1,16,1,1,64,4
1,16,2,1,62,2
1,16,3,2,63,3
1,16,4,2,62,2
1,16,5,1,61,1
1,16,6,2,64,4
1,16,7,2,61,1
1,16,8,1,63,3
1,17,1,4,66,2
1,17,2,3,68,4
1,17,3,3,65,1
1,17,4,3,67,3
1,17,5,4,68,4
1,17,6,4,65,1
1,17,7,4,67,3
1,17,8,3,66,2
1,18,1,4,71,3
1,18,2,3,69,1
1,18,3,3,71,3
1,18,4,4,72,4
1,18,5,3,70,2
1,18,6,3,72,4
1,18,7,4,70,2
1,18,8,4,69,1
1,19,1,3,74,2
1,19,2,4,75,3
1,19,3,3,76,4
1,19,4,3,73,1
1,19,5,4,76,4
1,19,6,4,74,2
1,19,7,4,73,1
1,19,8,3,75,3
1,20,1,3,78,2
1,20,2,3,80,4
1,20,3,4,77,1
1,20,4,4,78,2
1,20,5,4,79,3
1,20,6,3,77,1
1,20,7,4,80,4
1,20,8,3,79,3
1,20,1,1,78,2
1,20,2,2,80,4
1,20,3,1,77,1
1,20,4,2,78,2
1,20,5,2,79,3
1,20,6,1,80,4
1,20,7,2,77,1
1,20,8,1,79,3
1,21,1,1,81,1
1,21,2,2,84,4
1,21,3,2,81,1
1,21,4,1,82,2
1,21,5,1,83,3
1,21,6,2,82,2
1,21,7,1,84,4
1,21,8,2,83,3
1,22,1,1,85,1
1,22,2,2,86,2
1,22,3,2,85,1
1,22,4,2,88,4
1,22,5,1,87,3
1,22,6,1,88,4
1,22,7,2,87,3
1,22,8,1,86,2
1,23,1,2,91,3
1,23,2,1,92,4
1,23,3,2,89,1
1,23,4,1,90,2
1,23,5,1,89,1
1,23,6,1,91,3
1,23,7,2,92,4
1,23,8,2,90,2
1,24,1,2,95,3
1,24,2,2,96,4
1,24,3,2,94,2
1,24,4,1,95,3
1,24,5,1,93,1
1,24,6,1,94,2
1,24,7,2,93,1
1,24,8,1,96,4
1,25,1,2,98,2
1,25,2,1,100,4
1,25,3,1,98,2
1,25,4,2,99,3
1,25,5,2,100,4
1,25,6,2,97,1
1,25,7,1,99,3
1,25,8,1,97,1
1,26,1,2,102,2
1,26,2,2,103,3
1,26,3,1,101,1
1,26,4,1,102,2
1,26,5,1,104,4
1,26,6,1,103,3
1,26,7,2,101,1
1,26,8,2,104,4
1,27,1,2,106,2
1,27,2,1,105,1
1,27,3,1,107,3
1,27,4,2,105,1
1,27,5,1,106,2
1,27,6,2,108,4
1,27,7,2,107,3
1,27,8,1,108,4
1,28,1,1,111,3
1,28,2,2,112,4
1,28,3,1,109,1
1,28,4,2,110,2
1,28,5,2,111,3
1,28,6,2,109,1
1,28,7,1,112,4
1,28,8,1,110,2
1,29,1,1,115,3
1,29,2,1,114,2
1,29,3,2,116,4
1,29,4,2,114,2
1,29,5,1,113,1
1,29,6,2,115,3
1,29,7,1,116,4
1,29,8,2,113,1
1,30,1,1,118,2
1,30,2,2,120,4
1,30,3,1,117,1
1,30,4,1,119,3
1,30,5,1,120,4
1,30,6,2,118,2
1,30,7,2,117,1
1,30,8,2,119,3
1,31,1,2,122,2
1,31,2,2,124,4
1,31,3,2,121,1
1,31,4,1,124,4
1,31,5,1,121,1
1,31,6,1,123,3
1,31,7,1,122,2
1,31,8,2,123,3
1,32,1,2,125,1
1,32,2,2,126,2
1,32,3,1,127,3
1,32,4,2,128,4
1,32,5,2,127,3
1,32,6,1,125,1
1,32,7,1,128,4
1,32,8,1,126,2
1,33,1,1,131,3
1,33,2,1,130,2
1,33,3,1,132,4
1,33,4,2,131,3
1,33,5,2,129,1
1,33,6,2,130,2
1,33,7,2,132,4
1,33,8,1,129,1
1,34,1,1,134,2
1,34,2,1,136,4
1,34,3,2,134,2
1,34,4,1,133,1
1,34,5,2,135,3
1,34,6,2,133,1
1,34,7,2,136,4
1,34,8,1,135,3
1,35,1,1,138,2
1,35,2,2,139,3
1,35,3,2,138,2
1,35,4,2,137,1
1,35,5,2,140,4
1,35,6,1,139,3
1,35,7,1,137,1
1,35,8,1,140,4
1,37,1,3,146,2
1,37,2,3,145,1
1,37,3,3,147,3
1,37,4,4,146,2
1,37,5,3,148,4
1,37,6,4,145,1
1,37,7,4,147,3
1,37,8,4,148,4
1,38,1,3,151,3
1,38,2,4,150,2
1,38,3,4,152,4
1,38,4,3,149,1
1,38,5,3,150,2
1,38,6,4,149,1
1,38,7,3,152,4
1,38,8,4,151,3
1,39,1,4,154,2
1,39,2,3,156,4
1,39,3,3,155,3
1,39,4,3,154,2
1,39,5,4,153,1
1,39,6,4,156,4
1,39,7,4,155,3
1,39,8,3,153,1
1,40,1,4,160,4
1,40,2,3,158,2
1,40,3,3,157,1
1,40,4,3,160,4
1,40,5,3,159,3
1,40,6,4,158,2
1,40,7,4,159,3
1,40,8,4,157,1
1,41,1,2,163,3
1,41,2,2,162,2
1,41,3,2,161,1
1,41,4,1,164,4
1,41,5,1,161,1
1,41,6,1,162,2
1,41,7,1,163,3
1,41,8,2,164,4
1,42,1,1,166,2
1,42,2,1,167,3
1,42,3,2,168,4
1,42,4,2,167,3
1,42,5,1,165,1
1,42,6,2,166,2
1,42,7,2,165,1
1,42,8,1,168,4
1,43,1,1,169,1
1,43,2,2,170,2
1,43,3,1,171,3
1,43,4,1,170,2
1,43,5,2,172,4
1,43,6,2,169,1
1,43,7,1,172,4
1,43,8,2,171,3
1,44,1,2,173,1
1,44,2,2,174,2
1,44,3,1,173,1
1,44,4,2,175,3
1,44,5,2,176,4
1,44,6,1,174,2
1,44,7,1,175,3
1,44,8,1,176,4
1,45,1,2,178,2
1,45,2,2,179,3
1,45,3,1,180,4
1,45,4,2,177,1
1,45,5,1,178,2
1,45,6,1,179,3
1,45,7,2,180,4
1,45,8,1,177,1
1,46,1,2,183,3
1,46,2,2,184,4
1,46,3,1,181,1
1,46,4,1,182,2
1,46,5,1,184,4
1,46,6,2,182,2
1,46,7,1,183,3
1,46,8,2,181,1
1,47,1,1,188,4
1,47,2,1,187,3
1,47,3,2,188,4
1,47,4,1,186,2
1,47,5,2,185,1
1,47,6,2,187,3
1,47,7,1,185,1
1,47,8,2,186,2
1,48,1,1,192,4
1,48,2,1,191,3
1,48,3,2,190,2
1,48,4,2,192,4
1,48,5,2,191,3
1,48,6,2,189,1
1,48,7,1,190,2
1,48,8,1,189,1
1,49,1,2,194,2
1,49,2,2,196,4
1,49,3,1,194,2
1,49,4,1,193,1
1,49,5,2,195,3
1,49,6,2,193,1
1,49,7,1,195,3
1,49,8,1,196,4
1,50,1,2,199,3
1,50,2,1,198,2
1,50,3,1,199,3
1,50,4,2,200,4
1,50,5,1,197,1
1,50,6,2,198,2
1,50,7,1,200,4
1,50,8,2,197,1
1,51,1,1,204,4
1,51,2,1,203,3
1,51,3,1,201,1
1,51,4,2,202,2
1,51,5,2,204,4
1,51,6,2,203,3
1,51,7,1,202,2
1,51,8,2,201,1
1,52,1,2,207,3
1,52,2,2,208,4
1,52,3,2,206,2
1,52,4,1,207,3
1,52,5,2,205,1
1,52,6,1,208,4
1,52,7,1,206,2
1,52,8,1,205,1
1,53,1,2,210,2
1,53,2,1,211,3
1,53,3,2,209,1
1,53,4,2,212,4
1,53,5,1,209,1
1,53,6,1,210,2
1,53,7,1,212,4
1,53,8,2,211,3
1,54,1,1,213,1
1,54,2,2,215,3
1,54,3,1,214,2
1,54,4,1,215,3
1,54,5,2,213,1
1,54,6,1,216,4
1,54,7,2,214,2
1,54,8,2,216,4
1,55,1,2,217,1
1,55,2,2,220,4
1,55,3,2,219,3
1,55,4,1,220,4
1,55,5,2,218,2
1,55,6,1,219,3
1,55,7,1,217,1
1,55,8,1,218,2
1,56,1,1,224,4
1,56,2,2,223,3
1,56,3,1,221,1
1,56,4,2,222,2
1,56,5,2,224,4
1,56,6,2,221,1
1,56,7,1,222,2
1,56,8,1,223,3
1,57,1,3,226,2
1,57,2,3,227,3
1,57,3,3,225,1
1,57,4,4,228,4
1,57,5,4,226,2
1,57,6,4,225,1
1,57,7,4,227,3
1,57,8,3,228,4
1,58,1,4,231,3
1,58,2,4,232,4
1,58,3,4,230,2
1,58,4,3,229,1
1,58,5,3,230,2
1,58,6,4,229,1
1,58,7,3,232,4
1,58,8,3,231,3
1,59,1,3,233,1
1,59,2,3,234,2
1,59,3,4,236,4
1,59,4,3,235,3
1,59,5,4,234,2
1,59,6,3,236,4
1,59,7,4,235,3
1,59,8,4,233,1
1,60,1,3,240,4
1,60,2,4,238,2
1,60,3,3,237,1
1,60,4,3,238,2
1,60,5,4,237,1
1,60,6,3,239,3
1,60,7,4,240,4
1,60,8,4,239,3
1,61,1,2,244,4
1,61,2,1,242,2
1,61,3,2,241,1
1,61,4,1,244,4
1,61,5,2,243,3
1,61,6,2,242,2
1,61,7,1,243,3
1,61,8,1,241,1
1,62,1,2,246,2
1,62,2,1,245,1
1,62,3,1,247,3
1,62,4,1,246,2
1,62,5,2,248,4
1,62,6,2,247,3
1,62,7,2,245,1
1,62,8,1,248,4
