1,2,3,3,1,1,2,1,3,6,1,1,2,1,5,2,1,1,2,2,3,5,1,1,3,1,5,4,1,1,3,1,5,2,1,1,1,3,5,5,1,1,6,1,5,8,1,1,3,1,5,4,1,1,1,3,5,5,1,1,2,1,3,6,1,1,2,2,3,5,1,1,6,1,5,8,1,1,1,2,3,3,1,1,3,1,5,2,1,1,2,1,5,2,1,1,3,1,5,4,1,1,6,1,5,8,1,1,2,1,3,6,1,1,2,2,3,5,1,1,3,1,5,2,1,1,1,2,3,3,1,1,1,3,5,5,1,1,2,1,5,2,1,1,3,1,5,4,1,1,1,2,3,3,1,1,6,1,5,8,1,1,2,1,5,2,1,1,1,3,5,5,1,1,2,2,3,5,1,1,2,1,3,6,1,1,3,1,5,2,1,1
2,2,3,3,1,1,3,5,5,8,1,1,6,1,5,3,1,1,4,2,3,2,1,9,5,3,5,4,1,1,3,2,5,8,1,1,3,4,5,5,1,1,3,2,5,7,1,1,5,3,5,4,1,1,3,4,5,5,1,1,3,5,5,8,1,1,4,2,3,2,1,9,3,2,5,7,1,1,2,2,3,3,1,1,3,2,5,8,1,1,6,1,5,3,1,1,5,3,5,4,1,1,3,2,5,7,1,1,3,5,5,8,1,1,4,2,3,2,1,9,3,2,5,8,1,1,2,2,3,3,1,1,3,4,5,5,1,1,6,1,5,3,1,1,5,3,5,4,1,1,2,2,3,3,1,1,3,2,5,7,1,1,6,1,5,3,1,1,3,4,5,5,1,1,4,2,3,2,1,9,3,5,5,8,1,1,3,2,5,8,1,1
3,2,5,1,1,1,5,5,3,3,1,1,5,2,5,4,1,9,4,3,5,9,1,1,1,5,3,3,1,1,6,2,3,3,1,1,2,6,3,2,1,1,1,4,3,9,1,1,1,5,3,3,1,1,2,6,3,2,1,1,5,5,3,3,1,1,4,3,5,9,1,1,1,4,3,9,1,1,3,2,5,1,1,1,6,2,3,3,1,1,5,2,5,4,1,9,1,5,3,3,1,1,1,4,3,9,1,1,5,5,3,3,1,1,4,3,5,9,1,1,6,2,3,3,1,1,3,2,5,1,1,1,2,6,3,2,1,1,5,2,5,4,1,9,1,5,3,3,1,1,3,2,5,1,1,1,1,4,3,9,1,1,5,2,5,4,1,9,2,6,3,2,1,1,4,3,5,9,1,1,5,5,3,3,1,1,6,2,3,3,1,1
1,6,5,1,1,1,3,6,5,3,1,1,4,4,3,5,1,1,4,4,5,9,1,1,3,6,3,5,1,1,5,4,3,7,1,1,3,6,3,5,1,1,6,4,3,4,1,1,3,6,3,5,1,1,3,6,3,5,1,1,3,6,5,3,1,1,4,4,5,9,1,1,6,4,3,4,1,1,1,6,5,1,1,1,5,4,3,7,1,1,4,4,3,5,1,1,3,6,3,5,1,1,6,4,3,4,1,1,3,6,5,3,1,1,4,4,5,9,1,1,5,4,3,7,1,1,1,6,5,1,1,1,3,6,3,5,1,1,4,4,3,5,1,1,3,6,3,5,1,1,1,6,5,1,1,1,6,4,3,4,1,1,4,4,3,5,1,1,3,6,3,5,1,1,4,4,5,9,1,1,3,6,5,3,1,1,5,4,3,7,1,1
4,8,3,2,1,1,3,7,3,7,1,1,2,6,3,9,1,1,4,5,3,4,1,1,5,7,3,7,1,1,5,8,3,7,1,1,6,8,3,7,1,1,1,7,3,4,1,1,5,7,3,7,1,1,6,8,3,7,1,1,3,7,3,7,1,1,4,5,3,4,1,1,1,7,3,4,1,1,4,8,3,2,1,1,5,8,3,7,1,1,2,6,3,9,1,1,5,7,3,7,1,1,1,7,3,4,1,1,3,7,3,7,1,1,4,5,3,4,1,1,5,8,3,7,1,1,4,8,3,2,1,1,6,8,3,7,1,1,2,6,3,9,1,1,5,7,3,7,1,1,4,8,3,2,1,1,1,7,3,4,1,1,2,6,3,9,1,1,6,8,3,7,1,1,4,5,3,4,1,1,3,7,3,7,1,1,5,8,3,7,1,1
6,8,5,3,1,1,5,7,3,8,1,1,6,8,3,5,1,1,1,7,5,8,1,1,4,9,5,9,1,1,4,10,5,1,1,1,2,10,5,5,1,1,5,8,3,1,1,1,4,9,5,9,1,1,2,10,5,5,1,1,5,7,3,8,1,1,1,7,5,8,1,1,5,8,3,1,1,1,6,8,5,3,1,1,4,10,5,1,1,1,6,8,3,5,1,1,4,9,5,9,1,1,5,8,3,1,1,1,5,7,3,8,1,1,1,7,5,8,1,1,4,10,5,1,1,1,6,8,5,3,1,1,2,10,5,5,1,1,6,8,3,5,1,1,4,9,5,9,1,1,6,8,5,3,1,1,5,8,3,1,1,1,6,8,3,5,1,1,2,10,5,5,1,1,1,7,5,8,1,1,5,7,3,8,1,1,4,10,5,1,1,1
1,12,3,1,1,1,3,12,5,7,1,1,2,10,3,4,1,1,4,8,3,1,1,1,6,9,5,3,1,1,2,11,3,6,1,1,2,11,5,3,1,1,3,10,3,2,1,9,6,9,5,3,1,1,2,11,5,3,1,1,3,12,5,7,1,1,4,8,3,1,1,1,3,10,3,2,1,9,1,12,3,1,1,1,2,11,3,6,1,1,2,10,3,4,1,1,6,9,5,3,1,1,3,10,3,2,1,9,3,12,5,7,1,1,4,8,3,1,1,1,2,11,3,6,1,1,1,12,3,1,1,1,2,11,5,3,1,1,2,10,3,4,1,1,6,9,5,3,1,1,1,12,3,1,1,1,3,10,3,2,1,9,2,10,3,4,1,1,2,11,5,3,1,1,4,8,3,1,1,1,3,12,5,7,1,1,2,11,3,6,1,1
6,12,5,7,1,1,4,12,5,2,1,1,4,10,5,1,1,1,3,11,5,5,1,1,4,12,3,7,1,1,4,11,5,1,1,9,2,12,3,1,1,1,6,11,5,8,1,1,4,12,3,7,1,1,2,12,3,1,1,1,4,12,5,2,1,1,3,11,5,5,1,1,6,11,5,8,1,1,6,12,5,7,1,1,4,11,5,1,1,9,4,10,5,1,1,1,4,12,3,7,1,1,6,11,5,8,1,1,4,12,5,2,1,1,3,11,5,5,1,1,4,11,5,1,1,9,6,12,5,7,1,1,2,12,3,1,1,1,4,10,5,1,1,1,4,12,3,7,1,1,6,12,5,7,1,1,6,11,5,8,1,1,4,10,5,1,1,1,2,12,3,1,1,1,3,11,5,5,1,1,4,12,5,2,1,1,4,11,5,1,1,9
10,2,3,8,1,1,9,1,3,8,1,1,3,11,5,4,1,1,2,12,3,1,1,1,10,1,5,4,1,1,6,11,5,8,1,1,10,2,5,6,1,1,3,12,5,6,1,1,10,1,5,4,1,1,10,2,5,6,1,1,9,1,3,8,1,1,2,12,3,1,1,1,3,12,5,6,1,1,10,2,3,8,1,1,6,11,5,8,1,1,3,11,5,4,1,1,10,1,5,4,1,1,3,12,5,6,1,1,9,1,3,8,1,1,2,12,3,1,1,1,6,11,5,8,1,1,10,2,3,8,1,1,10,2,5,6,1,1,3,11,5,4,1,1,10,1,5,4,1,1,10,2,3,8,1,1,3,12,5,6,1,1,3,11,5,4,1,1,10,2,5,6,1,1,2,12,3,1,1,1,9,1,3,8,1,1,6,11,5,8,1,1
9,3,3,7,1,1,12,3,5,8,1,1,12,1,3,5,1,1,11,1,3,2,1,1,8,4,3,3,1,1,8,3,5,9,1,1,10,3,5,2,1,9,12,3,3,2,1,1,8,4,3,3,1,1,10,3,5,2,1,9,12,3,5,8,1,1,11,1,3,2,1,1,12,3,3,2,1,1,9,3,3,7,1,1,8,3,5,9,1,1,12,1,3,5,1,1,8,4,3,3,1,1,12,3,3,2,1,1,12,3,5,8,1,1,11,1,3,2,1,1,8,3,5,9,1,1,9,3,3,7,1,1,10,3,5,2,1,9,12,1,3,5,1,1,8,4,3,3,1,1,9,3,3,7,1,1,12,3,3,2,1,1,12,1,3,5,1,1,10,3,5,2,1,9,11,1,3,2,1,1,12,3,5,8,1,1,8,3,5,9,1,1
